400	soft	ai-ml/aimlops-platform/updateaimlopsplatformv1	PUT	/v1/aimlops-platform/{release_id}	697
400	soft	aimlops-platform-release-write-coverage:delete-aimlops-platform	DELETE	/v1/aimlops-platform/{release_id}	698
400	soft	ai-ml/aimlops-platform/deleteaimlopsplatformv1	DELETE	/v1/aimlops-platform/{release_id}	698
400	soft	ai-ml/aimlops-platform/checkaimlopsplatformversionv1	GET	/v1/aimlops-platform/clusters/{cluster_id}/check-version	717
404	soft	ai-ml/aimlops-platform/getaimlopsplatformnodelistv1	GET	/v1/aimlops-platform/internal/clusters/{cluster_id}/nodes	831
404	soft	ai-ml/aimlops-platform/getaimlopsplatformstorageclasseslistv1	GET	/v1/aimlops-platform/internal/clusters/{cluster_id}/storageclasses	687
400	soft	ai-ml/aimlops-platform/getaimlopsplatformv1	GET	/v1/aimlops-platform/{release_id}	745
400	soft	ai-ml/aimlops-platform/validateclusternamespaceforaimlopsplatformv1	GET	/v1/aimlops-platform/clusters/{cluster_id}/validate-namespaces	774
400	soft	ai-ml/aimlops-platform/validateclusterresourcesizeforaimlopsplatformv1	GET	/v1/aimlops-platform/clusters/{cluster_id}/validate-resources	739
404	soft	backup-agent:create-backup-agent	POST	/v1/backup-agents	2185
404	soft	storage/backup/createbackupagent	POST	/v1/backup-agents	2185
200	ok	backup-agent:list-backup-agents	GET	/v1/backup-agents	852
500	fail	backup-job:create-backup	POST	/v1/backups	1242
500	fail	storage/backup/createbackup	POST	/v1/backups	1242
404	soft	backup-job:show-backup	GET	/v1/backups/{backup_id}	955
200	ok	backup-job:list-backups	GET	/v1/backups	777
404	soft	backup-job:set-backup-schedules	PUT	/v1/backups/{backup_id}/schedules	737
404	soft	storage/backup/setbackupschedules	PUT	/v1/backups/{backup_id}/schedules	737
404	soft	backup-job:set-backup-filesystem-path	PUT	/v1/backups/{backup_id}/filesystem-path	790
404	soft	storage/backup/setfilesystempath	PUT	/v1/backups/{backup_id}/filesystem-path	790
404	soft	backup-job:set-backup-replication	PUT	/v1/backups/{backup_id}/replication	924
404	soft	storage/backup/updatereplicationuse	PUT	/v1/backups/{backup_id}/replication	924
404	soft	backup-job:set-backup-retention-period	PUT	/v1/backups/{backup_id}/retention-period	706
404	soft	storage/backup/updateretentionperiod	PUT	/v1/backups/{backup_id}/retention-period	706
404	soft	backup-job:manual-backup	POST	/v1/backups/{backup_id}/manual-backup	906
404	soft	storage/backup/manualbackup	POST	/v1/backups/{backup_id}/manual-backup	906
404	soft	backup-job:restore-backup	POST	/v1/backups/{backup_id}/restore	859
404	soft	storage/backup/restorebackup	POST	/v1/backups/{backup_id}/restore	859
404	soft	backup-job:restore-agent-backup	POST	/v1/backups/{backup_id}/restore-agent-backup	718
404	soft	storage/backup/restoreagentbackup	POST	/v1/backups/{backup_id}/restore-agent-backup	718
404	soft	backup-job:delete-backup-restore-targets	DELETE	/v1/backups/{backup_id}/restore-targets	866
404	soft	storage/backup/deletebackuprestoretarget	DELETE	/v1/backups/{backup_id}/restore-targets	866
404	soft	backup-job:delete-backup	DELETE	/v1/backups/{backup_id}	712
404	soft	storage/backup/deletebackup	DELETE	/v1/backups/{backup_id}	712
404	soft	backup-job:wait-backup-gone	GET	/v1/backups/{backup_id}	737
200	ok	baremetal-server-coverage:seed-baremetal-placeholders	GET	/v1/baremetals	1221
400	soft	baremetal-server-coverage:create-baremetals	POST	/v1/baremetals	1718
400	soft	compute/baremetal/createbaremetals	POST	/v1/baremetals	1718
404	soft	baremetal-server-coverage:start-baremetals	POST	/v1/baremetals/start	828
404	soft	compute/baremetal/startbaremetals	POST	/v1/baremetals/start	828
404	soft	baremetal-server-coverage:stop-baremetals	POST	/v1/baremetals/stop	893
404	soft	compute/baremetal/stopbaremetals	POST	/v1/baremetals/stop	893
404	soft	baremetal-server-coverage:lock-baremetal	PUT	/v1/baremetals/{baremetal_id}/lock	995
404	soft	compute/baremetal/lockbaremetalserver	PUT	/v1/baremetals/{baremetal_id}/lock	995
404	soft	baremetal-server-coverage:unlock-baremetal	PUT	/v1/baremetals/{baremetal_id}/unlock	923
404	soft	compute/baremetal/unlockbaremetalserver	PUT	/v1/baremetals/{baremetal_id}/unlock	923
404	soft	baremetal-server-coverage:attach-local-subnet	PUT	/v1/baremetals/local-subnet/{baremetal_id}/attach	948
404	soft	compute/baremetal/attachlocalsubnetbaremetal	PUT	/v1/baremetals/local-subnet/{baremetal_id}/attach	948
404	soft	baremetal-server-coverage:detach-local-subnet	PUT	/v1/baremetals/local-subnet/{baremetal_id}/detach	819
404	soft	compute/baremetal/detachlocalsubnetbaremetal	PUT	/v1/baremetals/local-subnet/{baremetal_id}/detach	819
404	soft	baremetal-server-coverage:assign-private-nat-ip	POST	/v1/baremetals/{baremetal_id}/private-nat-ips	821
404	soft	compute/baremetal/assignbaremetalprivatenatip	POST	/v1/baremetals/{baremetal_id}/private-nat-ips	821
404	soft	baremetal-server-coverage:delete-private-nat-ip	DELETE	/v1/baremetals/{baremetal_id}/private-nat-ips	842
404	soft	compute/baremetal/deletebaremetalprivatenatip	DELETE	/v1/baremetals/{baremetal_id}/private-nat-ips	842
404	soft	baremetal-server-coverage:assign-public-nat-ip	POST	/v1/baremetals/{baremetal_id}/public-nat-ips	783
404	soft	compute/baremetal/assignbaremetalpublicnatip	POST	/v1/baremetals/{baremetal_id}/public-nat-ips	783
404	soft	baremetal-server-coverage:delete-public-nat-ip	DELETE	/v1/baremetals/{baremetal_id}/public-nat-ips	846
404	soft	compute/baremetal/deletebaremetalpublicnatip	DELETE	/v1/baremetals/{baremetal_id}/public-nat-ips	846
404	soft	baremetal-server-coverage:delete-baremetals	DELETE	/v1/baremetals	846
404	soft	compute/baremetal/deletebaremetals	DELETE	/v1/baremetals	846
200	ok	billingplan-planned-computes-guarded:list-planned-computes	GET	/v1/planned-computes	1291
400	soft	billingplan-planned-computes-guarded:show-cancellation-fee	POST	/v1/planned-computes/cancellation-fee	870
400	soft	financial-management/billingplan/showcancellationfee	POST	/v1/planned-computes/cancellation-fee	870
400	soft	billingplan-planned-computes-guarded:create-planned-computes	POST	/v1/planned-computes	902
